Observation ID,Observation Date,Platform,Observation Start Time,Observation End Time,Observation Start Time Accuracy,Observation Start Time Precision,Observation End Time Accuracy,Observation End Time Precision,Initial Activity,Initial Activity Certainty,Initial Distance,Primary Departure Reason,Secondary Departure Reason,Beaufort,Waypoint,Swell Ind,Substrate,Substrate Notes,Condition Notes,Transect Name,Transect Notes,General Notes,Camera ID,Camera Detail,First Frame,Last Frame
7379,1999-02-18,BLOWFISH,11:16:00,11:20:00,,,,,,,,5 MINUTES,,1.0,22,False,,,,,,,,,,
7380,1999-02-18,BLOWFISH,11:26:00,11:28:00,,,,,,,,5 MINUTES,,1.0,23,False,,,,,,,,,,
7381,1999-02-18,BLOWFISH,11:29:00,11:41:00,,,,,,,,5 MINUTES,,1.0,24,False,,,,,,,,,,
7382,1999-02-18,BLOWFISH,11:43:00,11:46:00,,,,,,,,5 MINUTES,,1.0,25,False,,,,,,,,,,
7383,1999-02-18,BLOWFISH,11:46:00,11:50:00,,,,,,,,5 MINUTES,,1.0,26,False,,,,,,,,,,
7384,1999-02-18,BLOWFISH,12:35:00,12:48:00,,,,,,,,5 MINUTES,,1.0,27,False,,,,,,"Judas and 1XX sync surf, Codon and other 1XX sync surf, looks like secondary alliance",,,,
7385,1999-02-18,BLOWFISH,16:01:00,16:02:00,,,,,,,,5 MINUTES,,2.0,28,False,,,,,,,,,,
7386,1999-02-18,BLOWFISH,16:02:00,16:04:00,,,,,,,,5 MINUTES,,2.0,29,False,,,,,,JM lab doesnt have hard copy of survey,,,,
7387,1999-02-18,BLOWFISH,16:05:00,16:11:00,,,,,,,,5 MINUTES,,2.0,30,False,,,,,,,,,,
7388,1999-02-18,BLOWFISH,16:18:00,16:22:00,,,,,,,,5 MINUTES,,2.0,31,False,,,,,,Survey #28 joined group at 16:18.  RE 19,,,,
7389,1999-02-19,BLOWFISH,08:01:00,08:04:00,,,,,,,,5 MINUTES,,1.0,1,False,,,,,,"1 MC, JBO is in BP, at 8:03 JBO out of BP",,,,
7390,1999-02-19,BLOWFISH,08:46:00,08:53:00,,,,,,,,5 MINUTES,,2.0,2,False,,,,,,"At 8:49, group spread out and started foraging.  Saw these in an earlier survey.",,,,
7391,1999-02-19,BLOWFISH,08:48:00,08:53:00,,,,,,,,RESIGHT,,2.0,3,False,,,,,,RE 21,,,,
7392,1999-02-19,BLOWFISH,09:23:00,09:25:00,,,,,,,,5 MINUTES,,2.0,4,False,,,,,,1 AF,,,,
7393,1999-02-19,BLOWFISH,09:26:00,09:30:00,,,,,,,,5 MINUTES,,2.0,5,False,,,,,,,,,,
7394,1999-02-19,BLOWFISH,09:44:00,09:52:00,,,,,,,,5 MINUTES,,2.0,6,False,,,,,,Surveys #6-9 (19 FEB  9:44-9:47 to 9:52) are all spread out about 30-40m,,,,
7395,1999-02-19,BLOWFISH,09:45:00,09:52:00,,,,,,,,5 MINUTES,,2.0,7,False,,,,,,Surveys #6-9 (19 FEB  9:44-9:47 to 9:52) are all spread out about 30-40m,,,,
7396,1999-02-19,BLOWFISH,09:46:00,09:52:00,,,,,,,,5 MINUTES,,2.0,8,False,,,,,,Surveys #6-9 (19 FEB  9:44-9:47 to 9:52) are all spread out about 30-40m,,,,
7397,1999-02-19,BLOWFISH,09:47:00,09:52:00,,,,,,,,5 MINUTES,,2.0,9,False,,,,,,Surveys #6-9 (19 FEB  9:44-9:47 to 9:52) are all spread out about 30-40m,,,,
7398,1999-02-19,BLOWFISH,09:56:00,10:04:00,,,,,,,,5 MINUTES,,2.0,10,False,,,,,,NO ID,,,,
7399,1999-02-19,BLOWFISH,10:40:00,10:45:00,,,,,,,,5 MINUTES,,2.0,11,False,,,,,,,,,,
7400,1999-02-19,BLOWFISH,11:06:00,11:12:00,,,,,,,,5 MINUTES,,2.0,12,False,,,,,,,,,,
7401,1999-02-19,BLOWFISH,11:08:00,11:12:00,,,,,,,,5 MINUTES,,2.0,13,False,,,,,,Survey #12 joined #13 at 11:10,,,,
7402,1999-02-19,BLOWFISH,11:34:00,11:36:00,,,,,,,,5 MINUTES,,1.0,14,False,,,,,,"1 MC, Joined survey #15",,,,
7403,1999-02-19,BLOWFISH,11:36:00,11:37:00,,,,,,,,5 MINUTES,,1.0,15,False,,,,,,,,,,
7404,1999-02-19,BLOWFISH,11:37:00,11:44:00,,,,,,,,5 MINUTES,,1.0,16,False,,,,,,1 MC,,,,
7405,1999-02-19,BLOWFISH,11:44:00,11:46:00,,,,,,,,5 MINUTES,,1.0,17,False,,,,,,Joined Survey #15,,,,
7406,1999-02-19,BLOWFISH,11:54:00,12:00:00,,,,,,,,5 MINUTES,,1.0,18,False,,,,,,"At 11:58, travelled to deep and joined large group from survey #14-17.  NO ID",,,,
7407,1999-02-19,BLOWFISH,12:00:00,12:04:00,,,,,,,,5 MINUTES,,1.0,19,False,,,,,,,,,,
7408,1999-02-19,BLOWFISH,12:40:00,12:48:00,,,,,,,,5 MINUTES,,1.0,20,False,,,,,,,,,,
7409,1999-02-19,BLOWFISH,13:11:00,13:20:00,,,,,,,,5 MINUTES,,1.0,21,False,,,,,,,,,,
7410,1999-02-19,BLOWFISH,13:15:00,13:20:00,,,,,,,,5 MINUTES,,1.0,22,False,,,,,,,,,,
7411,1999-02-19,BLOWFISH,13:20:00,13:44:00,,,,,,,,5 MINUTES,,1.0,23,False,,,,,,,,,,
7412,1999-02-19,BLOWFISH,13:40:00,13:43:00,,,,,,,,5 MINUTES,,1.0,24,False,,,,,,,,,,
7413,1999-02-19,BLOWFISH,13:41:00,13:43:00,,,,,,,,5 MINUTES,,1.0,25,False,,,,,,,,,,
7414,1999-02-19,BLOWFISH,14:52:00,14:54:00,,,,,,,,5 MINUTES,,3.0,26,False,,,,,,,,,,
7415,1999-02-23,BLOWFISH,17:21:00,17:25:00,,,,,,,,5 MINUTES,,1.0,1,False,,,,,,,,,,
7416,1999-02-23,BLOWFISH,17:25:00,17:30:00,ESTIMATE,HOUR,ESTIMATE,HOUR,,,,,,1.0,2,False,,,,,,1 MC,,,,
7417,1999-02-25,BLOWFISH,12:10:00,12:15:00,,,,,,,,5 MINUTES,,2.0,1,False,,,,,,,,,,
7418,1999-02-25,BLOWFISH,12:18:00,12:21:00,,,,,,,,5 MINUTES,,2.0,2,False,,,,,,,,,,
7419,1999-02-25,BLOWFISH,12:21:00,12:23:00,,,,,,,,5 MINUTES,,2.0,3,False,,,,,,,,,,
7420,1999-02-25,BLOWFISH,13:48:00,13:51:00,,,,,,,,5 MINUTES,,2.0,4,False,,,,,,,,,,
7421,1999-02-26,BLOWFISH,12:19:00,12:21:00,,,,,,,,5 MINUTES,,2.0,1,False,,,,,,,,,,
7422,1999-02-27,BLOWFISH,10:12:00,10:14:00,,,,,,,,5 MINUTES,,2.0,1,False,,,,,,,,,,
7423,1999-02-27,BLOWFISH,12:16:00,12:19:00,,,,,,,,5 MINUTES,,2.0,2,False,,,,,,,,,,
7424,1999-02-28,BLOWFISH,13:40:00,13:44:00,,,,,,,,5 MINUTES,,1.0,1,False,,,,,,,,,,
7425,1999-02-28,BLOWFISH,14:30:00,14:32:00,,,,,,,,5 MINUTES,,1.0,2,False,,,,,,1 MC,,,,
7426,1999-02-28,BLOWFISH,14:34:00,14:38:00,,,,,,,,5 MINUTES,,1.0,3,False,,,,,,,,,,
7427,1999-03-01,BLOWFISH,10:45:00,10:50:00,,,,,,,,5 MINUTES,,3.0,1,False,,,,,,JFR catches 200-220 mm sandbass,,,,
7428,1999-03-01,BLOWFISH,13:32:00,13:34:00,,,,,,,,5 MINUTES,,3.0,2,False,,,,,,"1 MC, dolphins are in 30 feet of water by 13:34, Departure time is a minimum estimate",,,,
7429,1999-03-01,BLOWFISH,14:18:00,14:20:00,,,,,,,,5 MINUTES,,3.0,3,False,,,,,,1 MC,,,,
7430,1999-03-01,BLOWFISH,14:50:00,14:53:00,,,,,,,,5 MINUTES,,3.0,4,False,,,,,,,,,,
7431,1999-03-02,BLOWFISH,13:56:00,14:05:00,,,,,,,,5 MINUTES,,3.0,1,False,,,,,,1 MC,,,,
7432,1999-03-02,BLOWFISH,14:51:00,14:53:00,,,,,,,,5 MINUTES,,3.0,2,False,,,,,,,,,,
7433,1999-03-11,BLOWFISH,07:52:00,07:54:00,,,,,,,,5 MINUTES,,0.0,1,False,,,,,,,,,,
7434,1999-03-11,BLOWFISH,07:54:00,07:58:00,,,,,,,,5 MINUTES,,0.0,2,False,,,,,,,,,,
7435,1999-03-11,BLOWFISH,08:08:00,08:10:00,,,,,,,,5 MINUTES,,0.0,3,False,,,,,,,,,,
7436,1999-03-11,BLOWFISH,09:51:00,09:54:00,,,,,,,,5 MINUTES,,0.0,4,False,,,,,,,,,,
7437,1999-03-11,BLOWFISH,09:56:00,10:00:00,,,,,,,,5 MINUTES,,0.0,5,False,,,,,,,,,,
7438,1999-03-11,BLOWFISH,10:00:00,10:02:00,,,,,,,,5 MINUTES,,0.0,6,False,,,,,,,,,,
7439,1999-03-11,BLOWFISH,10:02:00,10:04:00,,,,,,,,5 MINUTES,,0.0,7,False,,,,,,1 MC,,,,
7440,1999-03-11,BLOWFISH,10:35:00,10:40:00,ESTIMATE,HOUR,ESTIMATE,HOUR,,,,,,0.0,8,False,,,,,,,,,,
7441,1999-03-11,BLOWFISH,10:42:00,10:45:00,,,,,,,,5 MINUTES,,0.0,9,False,,,,,,1 MC,,,,
7442,1999-03-11,BLOWFISH,10:52:00,10:54:00,,,,,,,,5 MINUTES,,0.0,10,False,,,,,,,,,,
7443,1999-03-11,BLOWFISH,11:04:00,11:08:00,,,,,,,,5 MINUTES,,0.0,11,False,,,,,,,,,,
7444,1999-03-11,BLOWFISH,11:14:00,11:15:00,,,,,,,,5 MINUTES,,0.0,12,False,,,,,,,,,,
7445,1999-03-11,BLOWFISH,11:15:00,11:17:00,,,,,,,,5 MINUTES,,0.0,13,False,,,,,,,,,,
7446,1999-03-11,BLOWFISH,11:24:00,11:29:00,ESTIMATE,HOUR,ESTIMATE,HOUR,,,,,,0.0,14,False,,,,,,,,,,
7447,1999-03-11,BLOWFISH,11:28:00,11:29:00,,,,,,,,5 MINUTES,,0.0,15,False,,,,,,,,,,
7448,1999-03-11,BLOWFISH,11:29:00,11:30:00,,,,,,,,5 MINUTES,,0.0,16,False,,,,,,,,,,
7449,1999-03-11,BLOWFISH,12:14:00,12:18:00,,,,,,,,5 MINUTES,,0.0,17,False,,,,,,"1 MC, evasive",,,,
7450,1999-03-11,BLOWFISH,15:30:00,15:35:00,,,,,,,,5 MINUTES,,2.0,18,False,,,,,,,,,,
7451,1999-03-16,BLOWFISH,15:47:00,16:16:00,,,,,,,,5 MINUTES,,0.0,1,False,,,,,,,,,,
7452,1999-03-18,BLOWFISH,08:36:00,08:40:00,,,,,,,,5 MINUTES,,2.0,1,False,,,,,,,,,,
7453,1999-03-28,BLOWFISH,13:27:00,13:32:00,,,,,,,,5 MINUTES,,,1,False,,,,,,,,,,
7454,1999-04-01,BLOWFISH,15:21:00,15:23:00,,,,,,,,5 MINUTES,,3.0,1,False,,,,,,,,,,
7455,1999-04-05,BLOWFISH,10:25:00,10:30:00,,,,,,,,5 MINUTES,,1.0,1,False,,,,,,,,,,
7456,1999-04-05,BLOWFISH,10:35:00,10:37:00,,,,,,,,5 MINUTES,,1.0,2,False,,,,,,,,,,
7457,1999-04-05,BLOWFISH,11:35:00,11:40:00,,,,,,,,5 MINUTES,,1.0,3,False,,,,,,,,,,
7458,1999-04-05,BLOWFISH,11:44:00,11:48:00,,,,,,,,5 MINUTES,,1.0,4,False,,,,,,,,,,
7459,1999-04-05,BLOWFISH,11:50:00,11:56:00,,,,,,,,5 MINUTES,,1.0,5,False,,,,,,,,,,
7460,1999-04-05,BLOWFISH,12:52:00,13:07:00,,,,,,,,5 MINUTES,,1.0,6,False,,,,,,ARG and MGL tight,,,,
7461,1999-04-05,BLOWFISH,13:09:00,13:18:00,,,,,,,,5 MINUTES,,1.0,7,False,,,,,,,,,,
7462,1999-04-05,BLOWFISH,13:28:00,13:32:00,,,,,,,,5 MINUTES,,1.0,8,False,,,,,,,,,,
7463,1999-04-05,BLOWFISH,13:34:00,13:43:00,,,,,,,,5 MINUTES,,0.0,9,False,,,,,,,,,,
7464,1999-04-05,BLOWFISH,13:43:00,13:46:00,,,,,,,,5 MINUTES,,0.0,10,False,,,,,,,,,,
7465,1999-04-05,BLOWFISH,14:20:00,14:29:00,,,,,,,,5 MINUTES,,0.0,11,False,,,,,,"who is PIS -JJW; JM cant find hard copy of survey (AC - found hard copy, Pisaster animal is now called Talladega -TAL)",,,,
7466,1999-04-05,BLOWFISH,14:59:00,15:04:00,,,,,,,,5 MINUTES,,1.0,12,False,,,,,,,,,,
7467,1999-04-05,BLOWFISH,15:17:00,15:22:00,,,,,,,,5 MINUTES,,0.0,13,False,,,,,,,,,,
7468,1999-04-05,BLOWFISH,15:26:00,15:29:00,,,,,,,,5 MINUTES,,0.0,14,False,,,,,,,,,,
7469,1999-04-05,BLOWFISH,16:18:00,16:20:00,,,,,,,,5 MINUTES,,0.0,15,False,,,,,,,,,,
7470,1999-04-05,BLOWFISH,16:30:00,16:32:00,,,,,,,,5 MINUTES,,0.0,16,False,,,,,,,,,,
7471,1999-04-05,BLOWFISH,16:39:00,16:43:00,,,,,,,,5 MINUTES,,0.0,17,False,,,,,,,,,,
7472,1999-04-05,BLOWFISH,17:21:00,17:23:00,,,,,,,,5 MINUTES,,0.0,18,False,,,,,,,,,,
7473,1999-04-05,BLOWFISH,17:23:00,17:24:00,,,,,,,,5 MINUTES,,2.0,19,False,,,,,,,,,,
7474,1999-04-05,BLOWFISH,17:25:00,17:26:00,,,,,,,,5 MINUTES,,0.0,20,False,,,,,,,,,,
7475,1999-04-05,BLOWFISH,17:26:00,17:27:00,,,,,,,,5 MINUTES,,0.0,21,False,,,,,,,,,,
7476,1999-04-05,BLOWFISH,17:27:00,17:29:00,,,,,,,,5 MINUTES,,0.0,22,False,,,,,,,,,,
7477,1999-04-06,BLOWFISH,10:02:00,10:30:00,,,,,,,,5 MINUTES,,1.0,1,False,,,,,,,,,,
7478,1999-04-06,BLOWFISH,12:49:00,13:00:00,,,,,,,,5 MINUTES,,1.0,2,False,,,,,,,,,,
7479,1999-04-06,BLOWFISH,12:57:00,13:04:00,,,,,,,,5 MINUTES,,1.0,3,False,,,,,,,,,,
7480,1999-04-06,BLOWFISH,13:18:00,13:21:00,,,,,,,,5 MINUTES,,1.0,4,False,,,,,,,,,,
7481,1999-04-06,BLOWFISH,13:22:00,13:31:00,,,,,,,,5 MINUTES,,1.0,5,False,,,,,,,,,,
7482,1999-04-06,BLOWFISH,13:49:00,14:08:00,,,,,,,,5 MINUTES,,0.0,6,False,,,,,,,,,,
7483,1999-04-06,BLOWFISH,13:59:00,14:02:00,,,,,,,,5 MINUTES,,0.0,7,False,,,,,,,,,,
7484,1999-04-06,BLOWFISH,14:33:00,14:35:00,,,,,,,,5 MINUTES,,1.0,8,False,,,,,,,,,,
7485,1999-04-06,BLOWFISH,16:44:00,16:45:00,,,,,,,,5 MINUTES,,1.0,9,False,,,,,,,,,,
7486,1999-04-06,BLOWFISH,16:45:00,16:46:00,,,,,,,,5 MINUTES,,1.0,10,False,,,,,,,,,,
7487,1999-04-06,BLOWFISH,16:56:00,17:00:00,,,,,,,,5 MINUTES,,1.0,11,False,,,,,,,,,,
7488,1999-04-06,BLOWFISH,17:00:00,17:10:00,,,,,,,,5 MINUTES,,0.0,12,False,,,,,,,,,,
7489,1999-04-07,BLOWFISH,14:54:00,15:06:00,,,,,,,,5 MINUTES,,0.0,1,False,,,,,,,,,,
7490,1999-04-07,BLOWFISH,16:02:00,16:05:00,,,,,,,,5 MINUTES,,0.0,2,False,,,,,,1XX very evasive,,,,
7491,1999-04-07,BLOWFISH,16:18:00,16:21:00,,,,,,,,5 MINUTES,,0.0,3,False,,,,,,,,,,
7492,1999-04-07,BLOWFISH,16:42:00,16:46:00,,,,,,,,5 MINUTES,,0.0,4,False,,,,,,,,,,
7493,1999-04-08,BLOWFISH,13:04:00,13:07:00,,,,,,,,5 MINUTES,,1.0,1,False,,,,,,JM lab cant find hard copy of survey,,,,
7494,1999-04-08,BLOWFISH,13:29:00,13:33:00,,,,,,,,5 MINUTES,,2.0,2,False,,,,,,,,,,
7495,1999-04-08,BLOWFISH,17:03:00,17:04:00,,,,,,,,5 MINUTES,,1.0,3,False,,,,,,,,,,
7496,1999-04-08,BLOWFISH,17:04:00,17:06:00,,,,,,,,5 MINUTES,,1.0,4,False,,,,,,,,,,
7497,1999-04-08,BLOWFISH,17:34:00,17:36:00,,,,,,,,5 MINUTES,,1.0,5,False,,,,,,,,,,
7498,1999-04-12,BLOWFISH,14:33:00,14:38:00,,,,,,,,5 MINUTES,,0.0,1,False,,,,,,,,,,
7499,1999-04-12,BLOWFISH,14:45:00,14:49:00,,,,,,,,5 MINUTES,,0.0,2,False,,,,,,,,,,
7500,1999-04-14,BLOWFISH,12:32:00,12:36:00,,,,,,,,5 MINUTES,,2.0,1,False,,,,,,,,,,
7501,1999-04-17,BLOWFISH,13:05:00,13:13:00,,,,,,,,5 MINUTES,,1.0,1,False,,,,,,,,,,
7502,1999-04-17,BLOWFISH,13:23:00,13:37:00,,,,,,,,5 MINUTES,,1.0,2,False,,,,,,,,,,
7503,1999-04-18,BLOWFISH,14:55:00,15:00:00,,,,,,,,5 MINUTES,,1.0,1,False,,,,,,,,,,
7504,1999-04-18,BLOWFISH,15:03:00,15:09:00,,,,,,,,5 MINUTES,,2.0,2,False,,,,,,triple synch,,,,
7505,1999-04-19,BLOWFISH,14:43:00,14:45:00,,,,,,,,5 MINUTES,,1.0,1,False,,,,,,,,,,
7506,1999-04-20,BLOWFISH,11:49:00,11:50:00,,,,,,,,5 MINUTES,,2.0,1,False,,,,,,,,,,
7507,1999-04-20,BLOWFISH,11:49:00,11:50:01,,,,,,,,5 MINUTES,,2.0,2,False,,,,,,,,,,
7508,1999-04-20,BLOWFISH,12:02:00,12:07:00,,,,,,,,5 MINUTES,,2.0,3,False,,,,,,,,,,
7509,1999-04-20,BLOWFISH,13:34:00,13:37:00,,,,,,,,5 MINUTES,,1.0,4,False,,,,,,RE 15,,,,
7510,1999-04-20,BLOWFISH,14:30:00,14:35:00,,,,,,,,5 MINUTES,,2.0,5,False,,,,,,,,,,
7511,1999-04-20,BLOWFISH,15:04:00,15:07:00,,,,,,,,5 MINUTES,,2.0,6,False,,,,,,evasive,,,,
7512,1999-04-20,BLOWFISH,15:07:00,15:11:00,,,,,,,,5 MINUTES,,2.0,7,False,,,,,,evasive,,,,
7513,1999-04-20,BLOWFISH,15:20:00,15:22:00,,,,,,,,5 MINUTES,,2.0,8,False,,,,,,,,,,
7514,1999-04-20,BLOWFISH,16:47:00,16:50:00,,,,,,,,5 MINUTES,,1.0,9,False,,,,,,,,,,
7515,1999-04-20,BLOWFISH,16:50:00,16:54:00,,,,,,,,5 MINUTES,,1.0,10,False,,,,,,,,,,
7516,1999-04-20,BLOWFISH,16:55:00,17:01:00,,,,,,,,5 MINUTES,,1.0,11,False,,,,,,,,,,
7517,1999-04-20,BLOWFISH,17:02:00,17:06:00,,,,,,,,5 MINUTES,,1.0,12,False,,,,,,,,,,
7518,1999-04-20,BLOWFISH,17:21:00,17:22:00,,,,,,,,5 MINUTES,,0.0,13,False,,,,,,,,,,
7519,1999-04-20,BLOWFISH,17:22:00,17:24:00,,,,,,,,5 MINUTES,,0.0,14,False,,,,,,,,,,
7520,1999-04-20,BLOWFISH,17:31:00,17:33:00,,,,,,,,5 MINUTES,,0.0,15,False,,,,,,,,,,
7521,1999-04-22,BLOWFISH,11:40:00,11:43:00,,,,,,,,5 MINUTES,,1.0,1,False,,,,,,,,,,
7522,1999-04-22,BLOWFISH,12:03:00,12:05:00,,,,,,,,5 MINUTES,,2.0,2,False,,,,,,,,,,
7523,1999-04-22,BLOWFISH,12:07:00,12:11:00,,,,,,,,5 MINUTES,,2.0,3,False,,,,,,,,,,
7524,1999-04-22,BLOWFISH,12:11:00,12:13:00,,,,,,,,5 MINUTES,,2.0,4,False,,,,,,,,,,
7525,1999-04-22,BLOWFISH,12:20:00,12:22:00,,,,,,,,5 MINUTES,,2.0,5,False,,,,,,,,,,
7526,1999-04-22,BLOWFISH,13:19:00,13:23:00,,,,,,,,5 MINUTES,,2.0,6,False,,,,,,,,,,
7527,1999-04-22,BLOWFISH,14:44:00,14:47:00,,,,,,,,5 MINUTES,,1.0,7,False,,,,,,,,,,
7528,1999-04-22,BLOWFISH,16:10:00,16:12:00,,,,,,,,5 MINUTES,,1.0,8,False,,,,,,,,,,
7529,1999-04-23,BLOWFISH,16:31:00,16:32:00,,,,,,,,5 MINUTES,,1.0,1,False,,,,,,,,,,
7530,1999-04-23,BLOWFISH,16:46:00,16:47:00,,,,,,,,5 MINUTES,,1.0,2,False,,,,,,,,,,
7531,1999-04-23,BLOWFISH,16:48:00,16:51:00,,,,,,,,5 MINUTES,,1.0,3,False,,,,,,,,,,
7532,1999-04-25,BLOWFISH,14:10:00,14:23:00,,,,,,,,5 MINUTES,,2.0,1,False,,,,,,,,,,
7533,1999-04-26,BLOWFISH,16:24:00,16:29:00,,,,,,,,5 MINUTES,,1.0,1,False,,,,,,,,,,
7534,1999-04-27,BLOWFISH,12:03:00,12:05:00,,,,,,,,5 MINUTES,,2.0,1,False,,,,,,,,,,
7535,1999-04-27,BLOWFISH,13:02:00,13:06:00,,,,,,,,5 MINUTES,,2.0,2,False,,,,,,,,,,
7536,1999-04-27,BLOWFISH,13:43:00,13:49:00,,,,,,,,5 MINUTES,,2.0,3,False,,,,,,,,,,
7537,1999-04-30,BLOWFISH,15:29:00,15:32:00,,,,,,,,5 MINUTES,,2.0,1,False,,,,,,,,,,
7538,1999-04-30,BLOWFISH,15:33:00,15:39:00,,,,,,,,5 MINUTES,,2.0,2,False,,,,,,"GUM foraging, GMP and CRE hanging out but not really socializing",,,,
7539,1999-04-30,BLOWFISH,16:50:00,16:53:00,,,,,,,,5 MINUTES,,0.0,3,False,,,,,,,,,,
7540,1999-04-30,BLOWFISH,16:54:00,16:56:00,,,,,,,,5 MINUTES,,0.0,4,False,,,,,,,,,,
7541,1999-04-30,BLOWFISH,16:54:00,16:56:01,,,,,,,,5 MINUTES,,0.0,5,False,,,,,,,,,,
7542,1999-04-30,BLOWFISH,17:02:00,17:04:00,,,,,,,,5 MINUTES,,0.0,6,False,,,,,,,,,,
7543,1999-04-30,BLOWFISH,17:07:00,17:10:00,,,,,,,,5 MINUTES,,0.0,7,False,,,,,,,,,,
7544,1999-04-30,BLOWFISH,17:19:00,17:21:00,,,,,,,,5 MINUTES,,0.0,8,False,,,,,,,,,,
7545,1999-04-30,BLOWFISH,17:21:00,17:23:00,,,,,,,,5 MINUTES,,0.0,9,False,,,,,,lateral line foraging,,,,
7546,1999-05-08,BLOWFISH,14:12:00,14:17:00,,,,,,,,5 MINUTES,,1.0,1,False,,,,,,,,,,
7547,1999-05-08,BLOWFISH,14:42:00,14:47:00,,,,,,,,5 MINUTES,,2.0,2,False,,,,,,,,,,
7548,1999-05-08,BLOWFISH,16:14:00,16:33:00,,,,,,,,5 MINUTES,,1.0,3,False,,,,,,lateral line forage with BJA and BUM,,,,
7549,1999-05-08,BLOWFISH,16:21:00,16:23:00,,,,,,,,5 MINUTES,,1.0,4,False,,,,,,lateral line forage with BJA and BAM,,,,
7550,1999-05-08,BLOWFISH,16:28:00,16:29:00,,,,,,,,5 MINUTES,,0.0,5,False,,,,,,lateral line forage with BUM and BAM,,,,
7551,1999-05-08,BLOWFISH,16:50:00,16:54:00,,,,,,,,5 MINUTES,,0.0,6,False,,,,,,,,,,
7552,1999-05-09,BLOWFISH,13:01:00,13:05:00,,,,,,,,5 MINUTES,,0.0,1,False,,,,,,,,,,
7553,1999-05-09,BLOWFISH,14:51:00,14:53:00,,,,,,,,5 MINUTES,,0.0,2,False,,,,,,,,,,
7554,1999-05-09,BLOWFISH,14:54:00,14:56:00,,,,,,,,5 MINUTES,,0.0,3,False,,,,,,,,,,
7555,1999-05-09,BLOWFISH,14:57:00,15:00:00,,,,,,,,5 MINUTES,,0.0,4,False,,,,,,,,,,
7556,1999-05-09,BLOWFISH,15:03:00,15:08:00,,,,,,,,5 MINUTES,,0.0,5,False,,,,,,,,,,
7557,1999-05-09,BLOWFISH,15:17:00,15:19:00,,,,,,,,5 MINUTES,,0.0,6,False,,,,,,,,,,
7558,1999-05-09,BLOWFISH,15:20:00,15:26:00,,,,,,,,5 MINUTES,,0.0,7,False,,,,,,,,,,
7559,1999-05-10,BLOWFISH,13:41:00,13:44:00,,,,,,,,5 MINUTES,,0.0,1,False,,,,,,"very evasive, 1CXlooks like one year old",,,,
7560,1999-05-10,BLOWFISH,16:25:00,16:27:00,,,,,,,,5 MINUTES,,0.0,2,False,,,,,,,,,,
7561,1999-05-10,BLOWFISH,16:27:00,16:28:00,,,,,,,,5 MINUTES,,0.0,3,False,,,,,,,,,,
7562,1999-05-10,BLOWFISH,16:29:00,16:34:00,,,,,,,,5 MINUTES,,0.0,4,False,,,,,,"Calf looks young, still has fetal folds 2 months at absolute most, in echelon",,,,
7563,1999-05-11,BLOWFISH,13:09:00,13:32:00,,,,,,,,5 MINUTES,,0.0,1,False,,,,,,"Tail slap by Olive,",,,,
7564,1999-05-11,BLOWFISH,14:33:00,14:35:00,,,,,,,,5 MINUTES,,1.0,2,False,,,,,,,,,,
7565,1999-05-12,BLOWFISH,10:50:00,10:56:00,,,,,,,,5 MINUTES,,0.0,1,False,,,,,,,,,,
7566,1999-05-17,BLOWFISH,14:15:00,14:28:00,,,,,,,,5 MINUTES,,1.0,1,False,,,,,,REA and HII in formation behind 1XX; intense soc @14:19,,,,
7567,1999-05-17,BLOWFISH,14:38:00,14:43:00,,,,,,,,5 MINUTES,,1.0,2,False,,,,,,,,,,
7568,1999-05-24,BLOWFISH,10:05:00,10:15:00,,,,,,,,5 MINUTES,,0.0,1,False,,,,,,"Intense and direct socializing including rubs, splash, and mount",,,,
7569,1999-06-07,BLOWFISH,10:04:00,10:07:00,,,,,,,,5 MINUTES,,3.0,1,False,,,,,,,,,,
7570,1999-06-07,BLOWFISH,10:16:00,10:21:00,,,,,,,,5 MINUTES,,2.0,2,False,,,,,,Calf is leaping and moving fast,,,,
7571,1999-06-07,BLOWFISH,10:38:00,10:42:00,,,,,,,,5 MINUTES,,2.0,3,False,,,,,,SUM is huge,,,,
7572,1999-06-07,BLOWFISH,12:56:00,13:04:00,,,,,,,,5 MINUTES,,2.0,4,False,,,,,,1 MC was foraging (EED  VBE only mc pair on survey),,,,
7573,1999-06-07,BLOWFISH,13:21:00,13:27:00,,,,,,,,5 MINUTES,,2.0,5,False,,,,,,,,,,
7574,1999-06-07,BLOWFISH,13:42:00,13:46:00,,,,,,,,5 MINUTES,,2.0,6,False,,,,,,,,,,
7575,1999-06-07,BLOWFISH,13:53:00,13:56:00,,,,,,,,5 MINUTES,,2.0,7,False,,,,,,,,,,
7576,1999-06-07,BLOWFISH,15:12:00,15:17:00,,,,,,,,5 MINUTES,,2.0,8,False,,,,,,Skrub doesn't have a sponge.  Skrub looks pregnant.  Skrub is playful.,,,,
7577,1999-06-07,BLOWFISH,16:03:00,16:11:00,,,,,,,,5 MINUTES,,1.0,9,False,,,,,,"fish were around 200mm, silvery, large scaled.  Some schooling fish we haven't had in our traps most likely.",,,,
7578,1999-06-07,BLOWFISH,16:08:00,16:13:00,,,,,,,,5 MINUTES,,1.0,10,False,,,,,,2 MC,,,,
7579,1999-06-07,BLOWFISH,16:13:00,16:14:00,,,,,,,,5 MINUTES,,1.0,11,False,,,,,,,,,,
